step,input,v,v_th_eff,spike
3002,1.3,1.27401,1.54861,0
3003,1.3,1.27528,1.54679,0
3004,1.3,1.27648,1.54497,0
3005,1.3,1.27763,1.54315,0
3006,1.3,1.27872,1.54135,0
3007,1.3,1.27976,1.53955,0
3008,1.3,1.28075,1.53775,0
3009,1.3,1.28168,1.53596,0
3010,1.3,1.28258,1.53418,0
3011,1.3,1.28343,1.5324,0
3012,1.3,1.28424,1.53063,0
3013,1.3,1.285,1.52886,0
3014,1.3,1.28574,1.5271,0
3015,1.3,1.28643,1.52535,0
3016,1.3,1.28709,1.5236,0
3017,1.3,1.28772,1.52186,0
3018,1.3,1.28832,1.52012,0
3019,1.3,1.28889,1.51839,0
3020,1.3,1.28943,1.51666,0
3021,1.3,1.28995,1.51494,0
3022,1.3,1.29044,1.51323,0
3023,1.3,1.2909,1.51152,0
3024,1.3,1.29135,1.50982,0
3025,1.3,1.29177,1.50812,0
3026,1.3,1.29217,1.50643,0
3027,1.3,1.29255,1.50475,0
3028,1.3,1.29292,1.50307,0
3029,1.3,1.29326,1.50139,0
3030,1.3,1.29359,1.49973,0
3031,1.3,1.2939,1.49806,0
3032,1.3,1.2942,1.49641,0
3033,1.3,1.29448,1.49475,0
3034,1.3,1.29475,1.49311,0
3035,1.3,1.29501,1.49147,0
3036,1.3,1.29525,1.48983,0
3037,1.3,1.29548,1.4882,0
3038,1.3,1.2957,1.48658,0
3039,1.3,1.29591,1.48496,0
3040,1.3,1.29611,1.48334,0
3041,1.3,1.2963,1.48173,0
3042,1.3,1.29648,1.48013,0
3043,1.3,1.29665,1.47853,0
3044,1.3,1.29682,1.47694,0
3045,1.3,1.29697,1.47535,0
3046,1.3,1.29712,1.47377,0
3047,1.3,1.29726,1.4722,0
3048,1.3,1.29739,1.47062,0
3049,1.3,1.29752,1.46906,0
3050,1.3,1.29764,1.4675,0
3051,1.3,1.29776,1.46594,0
3052,1.3,1.29787,1.46439,0
3053,1.3,1.29797,1.46285,0
3054,1.3,1.29807,1.4613,0
3055,1.3,1.29816,1.45977,0
3056,1.3,1.29825,1.45824,0
3057,1.3,1.29834,1.45671,0
3058,1.3,1.29842,1.4552,0
3059,1.3,1.2985,1.45368,0
3060,1.3,1.29857,1.45217,0
3061,1.3,1.29864,1.45067,0
3062,1.3,1.29871,1.44917,0
3063,1.3,1.29877,1.44767,0
3064,1.3,1.29883,1.44618,0
3065,1.3,1.29889,1.4447,0
3066,1.3,1.29894,1.44322,0
3067,1.3,1.29899,1.44174,0
3068,1.3,1.29904,1.44027,0
3069,1.3,1.29909,1.43881,0
3070,1.3,1.29913,1.43735,0
3071,1.3,1.29918,1.43589,0
3072,1.3,1.29922,1.43444,0
3073,1.3,1.29925,1.43299,0
3074,1.3,1.29929,1.43155,0
3075,1.3,1.29932,1.43012,0
3076,1.3,1.29936,1.42869,0
3077,1.3,1.29939,1.42726,0
3078,1.3,1.29942,1.42584,0
3079,1.3,1.29945,1.42442,0
3080,1.3,1.29947,1.42301,0
3081,1.3,1.2995,1.4216,0
3082,1.3,1.29952,1.4202,0
3083,1.3,1.29955,1.4188,0
3084,1.3,1.29957,1.41741,0
3085,1.3,1.29959,1.41602,0
3086,1.3,1.29961,1.41463,0
3087,1.3,1.29963,1.41325,0
3088,1.3,1.29965,1.41188,0
3089,1.3,1.29966,1.41051,0
3090,1.3,1.29968,1.40914,0
3091,1.3,1.2997,1.40778,0
3092,1.3,1.29971,1.40642,0
3093,1.3,1.29973,1.40507,0
3094,1.3,1.29974,1.40372,0
3095,1.3,1.29975,1.40238,0
3096,1.3,1.29976,1.40104,0
3097,1.3,1.29978,1.3997,0
3098,1.3,1.29979,1.39837,0
3099,1.3,1.2998,1.39705,0
3100,1.3,1.29981,1.39573,0
3101,1.3,1.29982,1.39441,0
3102,1.3,1.29982,1.3931,0
3103,1.3,1.29983,1.39179,0
3104,1.3,1.29984,1.39049,0
3105,1.3,1.29985,1.38919,0
3106,1.3,1.29986,1.38789,0
3107,1.3,1.29986,1.3866,0
3108,1.3,1.29987,1.38531,0
3109,1.3,1.29988,1.38403,0
3110,1.3,1.29988,1.38275,0
3111,1.3,1.29989,1.38148,0
3112,1.3,1.29989,1.38021,0
3113,1.3,1.2999,1.37895,0
3114,1.3,1.2999,1.37768,0
3115,1.3,1.29991,1.37643,0
3116,1.3,1.29991,1.37517,0
3117,1.3,1.29992,1.37393,0
3118,1.3,1.29992,1.37268,0
3119,1.3,1.29992,1.37144,0
3120,1.3,1.29993,1.37021,0
3121,1.3,1.29993,1.36897,0
3122,1.3,1.29994,1.36775,0
3123,1.3,1.29994,1.36652,0
3124,1.3,1.29994,1.3653,0
3125,1.3,1.29994,1.36409,0
3126,1.3,1.29995,1.36288,0
3127,1.3,1.29995,1.36167,0
3128,1.3,1.29995,1.36046,0
3129,1.3,1.29995,1.35926,0
3130,1.3,1.29996,1.35807,0
3131,1.3,1.29996,1.35688,0
3132,1.3,1.29996,1.35569,0
3133,1.3,1.29996,1.35451,0
3134,1.3,1.29996,1.35333,0
3135,1.3,1.29997,1.35215,0
3136,1.3,1.29997,1.35098,0
3137,1.3,1.29997,1.34981,0
3138,1.3,1.29997,1.34865,0
3139,1.3,1.29997,1.34749,0
3140,1.3,1.29997,1.34633,0
3141,1.3,1.29998,1.34518,0
3142,1.3,1.29998,1.34403,0
3143,1.3,1.29998,1.34288,0
3144,1.3,1.29998,1.34174,0
3145,1.3,1.29998,1.34061,0
3146,1.3,1.29998,1.33947,0
3147,1.3,1.29998,1.33834,0
3148,1.3,1.29998,1.33722,0
3149,1.3,1.29998,1.33609,0
3150,1.3,1.29998,1.33498,0
3151,1.3,1.29998,1.33386,0
3152,1.3,1.29999,1.33275,0
3153,1.3,1.29999,1.33164,0
3154,1.3,1.29999,1.33054,0
3155,1.3,1.29999,1.32944,0
3156,1.3,1.29999,1.32834,0
3157,1.3,1.29999,1.32725,0
3158,1.3,1.29999,1.32616,0
3159,1.3,1.29999,1.32508,0
3160,1.3,1.29999,1.32399,0
3161,1.3,1.29999,1.32292,0
3162,1.3,1.29999,1.32184,0
3163,1.3,1.29999,1.32077,0
3164,1.3,1.29999,1.3197,0
3165,1.3,1.29999,1.31864,0
3166,1.3,1.29999,1.31758,0
3167,1.3,1.29999,1.31652,0
3168,1.3,1.29999,1.31547,0
3169,1.3,1.29999,1.31442,0
3170,1.3,1.29999,1.31337,0
3171,1.3,1.29999,1.31233,0
3172,1.3,1.29999,1.31129,0
3173,1.3,1.29999,1.31025,0
3174,1.3,1.3,1.30922,0
3175,1.3,1.3,1.30819,0
3176,1.3,1.3,1.30717,0
3177,1.3,1.3,1.30614,0
3178,1.3,1.3,1.30513,0
3179,1.3,1.3,1.30411,0
3180,1.3,1.3,1.3031,0
3181,1.3,1.3,1.30209,0
3182,1.3,1.3,1.30108,0
3183,1.3,1.3,1.30008,0
3184,1.3,0.299997,1.29908,1000
3185,1.3,0.348768,1.69742,0
3186,1.3,0.39516,1.6951,0
3187,1.3,0.43929,1.69279,0
3188,1.3,0.481267,1.69048,0
3189,1.3,0.521197,1.68819,0
3190,1.3,0.55918,1.6859,0
3191,1.3,0.59531,1.68361,0
3192,1.3,0.629678,1.68134,0
3193,1.3,0.66237,1.67907,0
3194,1.3,0.693468,1.67681,0
3195,1.3,0.723049,1.67456,0
3196,1.3,0.751187,1.67231,0
3197,1.3,0.777953,1.67008,0
3198,1.3,0.803413,1.66785,0
3199,1.3,0.827632,1.66562,0
3200,1.3,0.85067,1.66341,0
3201,1.3,0.872584,1.6612,0
3202,1.3,0.893429,1.659,0
3203,1.3,0.913258,1.65681,0
3204,1.3,0.93212,1.65462,0
3205,1.3,0.950061,1.65244,0
3206,1.3,0.967128,1.65027,0
3207,1.3,0.983362,1.64811,0
3208,1.3,0.998805,1.64595,0
3209,1.3,1.01349,1.6438,0
3210,1.3,1.02747,1.64166,0
3211,1.3,1.04076,1.63953,0
3212,1.3,1.0534,1.6374,0
3213,1.3,1.06543,1.63528,0
3214,1.3,1.07687,1.63316,0
3215,1.3,1.08775,1.63105,0
3216,1.3,1.0981,1.62895,0
3217,1.3,1.10795,1.62686,0
3218,1.3,1.11732,1.62478,0
3219,1.3,1.12623,1.6227,0
3220,1.3,1.1347,1.62062,0
3221,1.3,1.14276,1.61856,0
3222,1.3,1.15043,1.6165,0
3223,1.3,1.15773,1.61445,0
3224,1.3,1.16466,1.6124,0
3225,1.3,1.17126,1.61037,0
3226,1.3,1.17754,1.60834,0
3227,1.3,1.18352,1.60631,0
3228,1.3,1.1892,1.60429,0
3229,1.3,1.1946,1.60228,0
3230,1.3,1.19974,1.60028,0
3231,1.3,1.20463,1.59828,0
3232,1.3,1.20928,1.59629,0
3233,1.3,1.21371,1.59431,0
3234,1.3,1.21791,1.59233,0
3235,1.3,1.22192,1.59036,0
3236,1.3,1.22573,1.58839,0
3237,1.3,1.22935,1.58643,0
3238,1.3,1.23279,1.58448,0
3239,1.3,1.23607,1.58254,0
3240,1.3,1.23919,1.5806,0
3241,1.3,1.24216,1.57867,0
3242,1.3,1.24498,1.57674,0
3243,1.3,1.24766,1.57482,0
3244,1.3,1.25021,1.57291,0
3245,1.3,1.25264,1.571,0
3246,1.3,1.25495,1.5691,0
3247,1.3,1.25715,1.56721,0
3248,1.3,1.25924,1.56532,0
3249,1.3,1.26123,1.56344,0
3250,1.3,1.26312,1.56156,0
3251,1.3,1.26492,1.5597,0
3252,1.3,1.26663,1.55783,0
3253,1.3,1.26825,1.55598,0
3254,1.3,1.2698,1.55413,0
3255,1.3,1.27128,1.55228,0
3256,1.3,1.27268,1.55044,0
3257,1.3,1.27401,1.54861,0
3258,1.3,1.27528,1.54679,0
3259,1.3,1.27648,1.54497,0
3260,1.3,1.27763,1.54315,0
3261,1.3,1.27872,1.54135,0
3262,1.3,1.27976,1.53954,0
3263,1.3,1.28075,1.53775,0
3264,1.3,1.28168,1.53596,0
3265,1.3,1.28258,1.53418,0
3266,1.3,1.28343,1.5324,0
3267,1.3,1.28424,1.53063,0
3268,1.3,1.285,1.52886,0
3269,1.3,1.28574,1.5271,0
3270,1.3,1.28643,1.52535,0
3271,1.3,1.28709,1.5236,0
3272,1.3,1.28772,1.52186,0
3273,1.3,1.28832,1.52012,0
3274,1.3,1.28889,1.51839,0
3275,1.3,1.28943,1.51666,0
3276,1.3,1.28995,1.51494,0
3277,1.3,1.29044,1.51323,0
3278,1.3,1.2909,1.51152,0
3279,1.3,1.29135,1.50982,0
3280,1.3,1.29177,1.50812,0
3281,1.3,1.29217,1.50643,0
3282,1.3,1.29255,1.50475,0
3283,1.3,1.29292,1.50307,0
3284,1.3,1.29326,1.50139,0
3285,1.3,1.29359,1.49973,0
3286,1.3,1.2939,1.49806,0
3287,1.3,1.2942,1.49641,0
3288,1.3,1.29448,1.49475,0
3289,1.3,1.29475,1.49311,0
3290,1.3,1.29501,1.49147,0
3291,1.3,1.29525,1.48983,0
3292,1.3,1.29548,1.4882,0
3293,1.3,1.2957,1.48658,0
3294,1.3,1.29591,1.48496,0
3295,1.3,1.29611,1.48334,0
3296,1.3,1.2963,1.48173,0
3297,1.3,1.29648,1.48013,0
3298,1.3,1.29665,1.47853,0
3299,1.3,1.29682,1.47694,0
3300,1.3,1.29697,1.47535,0
3301,1.3,1.29712,1.47377,0
3302,1.3,1.29726,1.4722,0
3303,1.3,1.29739,1.47062,0
3304,1.3,1.29752,1.46906,0
3305,1.3,1.29764,1.4675,0
3306,1.3,1.29776,1.46594,0
3307,1.3,1.29787,1.46439,0
3308,1.3,1.29797,1.46285,0
3309,1.3,1.29807,1.4613,0
3310,1.3,1.29816,1.45977,0
3311,1.3,1.29825,1.45824,0
3312,1.3,1.29834,1.45671,0
3313,1.3,1.29842,1.45519,0
3314,1.3,1.2985,1.45368,0
3315,1.3,1.29857,1.45217,0
3316,1.3,1.29864,1.45067,0
3317,1.3,1.29871,1.44917,0
3318,1.3,1.29877,1.44767,0
3319,1.3,1.29883,1.44618,0
3320,1.3,1.29889,1.4447,0
3321,1.3,1.29894,1.44322,0
3322,1.3,1.29899,1.44174,0
3323,1.3,1.29904,1.44027,0
3324,1.3,1.29909,1.43881,0
3325,1.3,1.29913,1.43735,0
3326,1.3,1.29918,1.43589,0
3327,1.3,1.29922,1.43444,0
3328,1.3,1.29925,1.43299,0
3329,1.3,1.29929,1.43155,0
3330,1.3,1.29932,1.43012,0
3331,1.3,1.29936,1.42869,0
3332,1.3,1.29939,1.42726,0
3333,1.3,1.29942,1.42584,0
3334,1.3,1.29945,1.42442,0
3335,1.3,1.29947,1.42301,0
3336,1.3,1.2995,1.4216,0
3337,1.3,1.29952,1.4202,0
3338,1.3,1.29955,1.4188,0
3339,1.3,1.29957,1.41741,0
3340,1.3,1.29959,1.41602,0
3341,1.3,1.29961,1.41463,0
3342,1.3,1.29963,1.41325,0
3343,1.3,1.29965,1.41188,0
3344,1.3,1.29966,1.41051,0
3345,1.3,1.29968,1.40914,0
3346,1.3,1.2997,1.40778,0
3347,1.3,1.29971,1.40642,0
3348,1.3,1.29973,1.40507,0
3349,1.3,1.29974,1.40372,0
3350,1.3,1.29975,1.40238,0
3351,1.3,1.29976,1.40104,0
3352,1.3,1.29978,1.3997,0
3353,1.3,1.29979,1.39837,0
3354,1.3,1.2998,1.39705,0
3355,1.3,1.29981,1.39573,0
3356,1.3,1.29982,1.39441,0
3357,1.3,1.29982,1.3931,0
3358,1.3,1.29983,1.39179,0
3359,1.3,1.29984,1.39049,0
3360,1.3,1.29985,1.38919,0
3361,1.3,1.29986,1.38789,0
3362,1.3,1.29986,1.3866,0
3363,1.3,1.29987,1.38531,0
3364,1.3,1.29988,1.38403,0
3365,1.3,1.29988,1.38275,0
3366,1.3,1.29989,1.38148,0
3367,1.3,1.29989,1.38021,0
3368,1.3,1.2999,1.37895,0
3369,1.3,1.2999,1.37768,0
3370,1.3,1.29991,1.37643,0
3371,1.3,1.29991,1.37517,0
3372,1.3,1.29992,1.37393,0
3373,1.3,1.29992,1.37268,0
3374,1.3,1.29992,1.37144,0
3375,1.3,1.29993,1.37021,0
3376,1.3,1.29993,1.36897,0
3377,1.3,1.29994,1.36775,0
3378,1.3,1.29994,1.36652,0
3379,1.3,1.29994,1.3653,0
3380,1.3,1.29994,1.36409,0
3381,1.3,1.29995,1.36288,0
3382,1.3,1.29995,1.36167,0
3383,1.3,1.29995,1.36046,0
3384,1.3,1.29995,1.35926,0
3385,1.3,1.29996,1.35807,0
3386,1.3,1.29996,1.35688,0
3387,1.3,1.29996,1.35569,0
3388,1.3,1.29996,1.35451,0
3389,1.3,1.29996,1.35333,0
3390,1.3,1.29997,1.35215,0
3391,1.3,1.29997,1.35098,0
3392,1.3,1.29997,1.34981,0
3393,1.3,1.29997,1.34865,0
3394,1.3,1.29997,1.34749,0
3395,1.3,1.29997,1.34633,0
3396,1.3,1.29998,1.34518,0
3397,1.3,1.29998,1.34403,0
3398,1.3,1.29998,1.34288,0
3399,1.3,1.29998,1.34174,0
3400,1.3,1.29998,1.34061,0
3401,1.3,1.29998,1.33947,0
3402,1.3,1.29998,1.33834,0
3403,1.3,1.29998,1.33722,0
3404,1.3,1.29998,1.33609,0
3405,1.3,1.29998,1.33498,0
3406,1.3,1.29998,1.33386,0
3407,1.3,1.29999,1.33275,0
3408,1.3,1.29999,1.33164,0
3409,1.3,1.29999,1.33054,0
3410,1.3,1.29999,1.32944,0
3411,1.3,1.29999,1.32834,0
3412,1.3,1.29999,1.32725,0
3413,1.3,1.29999,1.32616,0
3414,1.3,1.29999,1.32508,0
3415,1.3,1.29999,1.32399,0
3416,1.3,1.29999,1.32292,0
3417,1.3,1.29999,1.32184,0
3418,1.3,1.29999,1.32077,0
3419,1.3,1.29999,1.3197,0
3420,1.3,1.29999,1.31864,0
3421,1.3,1.29999,1.31758,0
3422,1.3,1.29999,1.31652,0
3423,1.3,1.29999,1.31547,0
3424,1.3,1.29999,1.31442,0
3425,1.3,1.29999,1.31337,0
3426,1.3,1.29999,1.31233,0
3427,1.3,1.29999,1.31129,0
3428,1.3,1.29999,1.31025,0
3429,1.3,1.3,1.30922,0
3430,1.3,1.3,1.30819,0
3431,1.3,1.3,1.30717,0
3432,1.3,1.3,1.30614,0
3433,1.3,1.3,1.30513,0
3434,1.3,1.3,1.30411,0
3435,1.3,1.3,1.3031,0
3436,1.3,1.3,1.30209,0
3437,1.3,1.3,1.30108,0
3438,1.3,1.3,1.30008,0
3439,1.3,0.299997,1.29908,1000
3440,1.3,0.348768,1.69742,0
3441,1.3,0.39516,1.6951,0
3442,1.3,0.43929,1.69279,0
3443,1.3,0.481267,1.69048,0
3444,1.3,0.521197,1.68819,0
3445,1.3,0.55918,1.6859,0
3446,1.3,0.59531,1.68361,0
3447,1.3,0.629678,1.68134,0
3448,1.3,0.66237,1.67907,0
3449,1.3,0.693468,1.67681,0
3450,1.3,0.723049,1.67456,0
3451,1.3,0.751187,1.67231,0
3452,1.3,0.777953,1.67008,0
3453,1.3,0.803413,1.66785,0
3454,1.3,0.827632,1.66562,0
3455,1.3,0.85067,1.66341,0
3456,1.3,0.872584,1.6612,0
3457,1.3,0.893429,1.659,0
3458,1.3,0.913258,1.65681,0
3459,1.3,0.93212,1.65462,0
3460,1.3,0.950061,1.65244,0
3461,1.3,0.967128,1.65027,0
3462,1.3,0.983362,1.64811,0
3463,1.3,0.998805,1.64595,0
3464,1.3,1.01349,1.6438,0
3465,1.3,1.02747,1.64166,0
3466,1.3,1.04076,1.63953,0
3467,1.3,1.0534,1.6374,0
3468,1.3,1.06543,1.63528,0
3469,1.3,1.07687,1.63316,0
3470,1.3,1.08775,1.63105,0
3471,1.3,1.0981,1.62895,0
3472,1.3,1.10795,1.62686,0
3473,1.3,1.11732,1.62478,0
3474,1.3,1.12623,1.6227,0
3475,1.3,1.1347,1.62062,0
3476,1.3,1.14276,1.61856,0
3477,1.3,1.15043,1.6165,0
3478,1.3,1.15773,1.61445,0
3479,1.3,1.16466,1.6124,0
3480,1.3,1.17126,1.61037,0
3481,1.3,1.17754,1.60834,0
3482,1.3,1.18352,1.60631,0
3483,1.3,1.1892,1.60429,0
3484,1.3,1.1946,1.60228,0
3485,1.3,1.19974,1.60028,0
3486,1.3,1.20463,1.59828,0
3487,1.3,1.20928,1.59629,0
3488,1.3,1.21371,1.59431,0
3489,1.3,1.21791,1.59233,0
3490,1.3,1.22192,1.59036,0
3491,1.3,1.22573,1.58839,0
3492,1.3,1.22935,1.58643,0
3493,1.3,1.23279,1.58448,0
3494,1.3,1.23607,1.58254,0
3495,1.3,1.23919,1.5806,0
3496,1.3,1.24216,1.57867,0
3497,1.3,1.24498,1.57674,0
3498,1.3,1.24766,1.57482,0
3499,1.3,1.25021,1.57291,0
3500,1.3,1.25264,1.571,0
3501,1.3,1.25495,1.5691,0
3502,1.3,1.25715,1.56721,0
3503,1.3,1.25924,1.56532,0
3504,1.3,1.26123,1.56344,0
3505,1.3,1.26312,1.56156,0
3506,1.3,1.26492,1.5597,0
3507,1.3,1.26663,1.55783,0
3508,1.3,1.26825,1.55598,0
3509,1.3,1.2698,1.55413,0
3510,1.3,1.27128,1.55228,0
3511,1.3,1.27268,1.55044,0
3512,1.3,1.27401,1.54861,0
3513,1.3,1.27528,1.54679,0
3514,1.3,1.27648,1.54497,0
3515,1.3,1.27763,1.54315,0
3516,1.3,1.27872,1.54135,0
3517,1.3,1.27976,1.53954,0
3518,1.3,1.28075,1.53775,0
3519,1.3,1.28168,1.53596,0
3520,1.3,1.28258,1.53418,0
3521,1.3,1.28343,1.5324,0
3522,1.3,1.28424,1.53063,0
3523,1.3,1.285,1.52886,0
3524,1.3,1.28574,1.5271,0
3525,1.3,1.28643,1.52535,0
3526,1.3,1.28709,1.5236,0
3527,1.3,1.28772,1.52186,0
3528,1.3,1.28832,1.52012,0
3529,1.3,1.28889,1.51839,0
3530,1.3,1.28943,1.51666,0
3531,1.3,1.28995,1.51494,0
3532,1.3,1.29044,1.51323,0
3533,1.3,1.2909,1.51152,0
3534,1.3,1.29135,1.50982,0
3535,1.3,1.29177,1.50812,0
3536,1.3,1.29217,1.50643,0
3537,1.3,1.29255,1.50475,0
3538,1.3,1.29292,1.50307,0
3539,1.3,1.29326,1.50139,0
3540,1.3,1.29359,1.49973,0
3541,1.3,1.2939,1.49806,0
3542,1.3,1.2942,1.49641,0
3543,1.3,1.29448,1.49475,0
3544,1.3,1.29475,1.49311,0
3545,1.3,1.29501,1.49147,0
3546,1.3,1.29525,1.48983,0
3547,1.3,1.29548,1.4882,0
3548,1.3,1.2957,1.48658,0
3549,1.3,1.29591,1.48496,0
3550,1.3,1.29611,1.48334,0
3551,1.3,1.2963,1.48173,0
3552,1.3,1.29648,1.48013,0
3553,1.3,1.29665,1.47853,0
3554,1.3,1.29682,1.47694,0
3555,1.3,1.29697,1.47535,0
3556,1.3,1.29712,1.47377,0
3557,1.3,1.29726,1.4722,0
3558,1.3,1.29739,1.47062,0
3559,1.3,1.29752,1.46906,0
3560,1.3,1.29764,1.4675,0
3561,1.3,1.29776,1.46594,0
3562,1.3,1.29787,1.46439,0
3563,1.3,1.29797,1.46285,0
3564,1.3,1.29807,1.4613,0
3565,1.3,1.29816,1.45977,0
3566,1.3,1.29825,1.45824,0
3567,1.3,1.29834,1.45671,0
3568,1.3,1.29842,1.45519,0
3569,1.3,1.2985,1.45368,0
3570,1.3,1.29857,1.45217,0
3571,1.3,1.29864,1.45067,0
3572,1.3,1.29871,1.44917,0
3573,1.3,1.29877,1.44767,0
3574,1.3,1.29883,1.44618,0
3575,1.3,1.29889,1.4447,0
3576,1.3,1.29894,1.44322,0
3577,1.3,1.29899,1.44174,0
3578,1.3,1.29904,1.44027,0
3579,1.3,1.29909,1.43881,0
3580,1.3,1.29913,1.43735,0
3581,1.3,1.29918,1.43589,0
3582,1.3,1.29922,1.43444,0
3583,1.3,1.29925,1.43299,0
3584,1.3,1.29929,1.43155,0
3585,1.3,1.29932,1.43012,0
3586,1.3,1.29936,1.42869,0
3587,1.3,1.29939,1.42726,0
3588,1.3,1.29942,1.42584,0
3589,1.3,1.29945,1.42442,0
3590,1.3,1.29947,1.42301,0
3591,1.3,1.2995,1.4216,0
3592,1.3,1.29952,1.4202,0
3593,1.3,1.29955,1.4188,0
3594,1.3,1.29957,1.41741,0
3595,1.3,1.29959,1.41602,0
3596,1.3,1.29961,1.41463,0
3597,1.3,1.29963,1.41325,0
3598,1.3,1.29965,1.41188,0
3599,1.3,1.29966,1.41051,0
3600,1.3,1.29968,1.40914,0
3601,1.3,1.2997,1.40778,0
3602,1.3,1.29971,1.40642,0
3603,1.3,1.29973,1.40507,0
3604,1.3,1.29974,1.40372,0
3605,1.3,1.29975,1.40238,0
3606,1.3,1.29976,1.40104,0
3607,1.3,1.29978,1.3997,0
3608,1.3,1.29979,1.39837,0
3609,1.3,1.2998,1.39705,0
3610,1.3,1.29981,1.39573,0
3611,1.3,1.29982,1.39441,0
3612,1.3,1.29982,1.3931,0
3613,1.3,1.29983,1.39179,0
3614,1.3,1.29984,1.39049,0
3615,1.3,1.29985,1.38919,0
3616,1.3,1.29986,1.38789,0
3617,1.3,1.29986,1.3866,0
3618,1.3,1.29987,1.38531,0
3619,1.3,1.29988,1.38403,0
3620,1.3,1.29988,1.38275,0
3621,1.3,1.29989,1.38148,0
3622,1.3,1.29989,1.38021,0
3623,1.3,1.2999,1.37895,0
3624,1.3,1.2999,1.37768,0
3625,1.3,1.29991,1.37643,0
3626,1.3,1.29991,1.37517,0
3627,1.3,1.29992,1.37393,0
3628,1.3,1.29992,1.37268,0
3629,1.3,1.29992,1.37144,0
3630,1.3,1.29993,1.37021,0
3631,1.3,1.29993,1.36897,0
3632,1.3,1.29994,1.36775,0
3633,1.3,1.29994,1.36652,0
3634,1.3,1.29994,1.3653,0
3635,1.3,1.29994,1.36409,0
3636,1.3,1.29995,1.36288,0
3637,1.3,1.29995,1.36167,0
3638,1.3,1.29995,1.36046,0
3639,1.3,1.29995,1.35926,0
3640,1.3,1.29996,1.35807,0
3641,1.3,1.29996,1.35688,0
3642,1.3,1.29996,1.35569,0
3643,1.3,1.29996,1.35451,0
3644,1.3,1.29996,1.35333,0
3645,1.3,1.29997,1.35215,0
3646,1.3,1.29997,1.35098,0
3647,1.3,1.29997,1.34981,0
3648,1.3,1.29997,1.34865,0
3649,1.3,1.29997,1.34749,0
3650,1.3,1.29997,1.34633,0
3651,1.3,1.29998,1.34518,0
3652,1.3,1.29998,1.34403,0
3653,1.3,1.29998,1.34288,0
3654,1.3,1.29998,1.34174,0
3655,1.3,1.29998,1.34061,0
3656,1.3,1.29998,1.33947,0
3657,1.3,1.29998,1.33834,0
3658,1.3,1.29998,1.33722,0
3659,1.3,1.29998,1.33609,0
3660,1.3,1.29998,1.33498,0
3661,1.3,1.29998,1.33386,0
3662,1.3,1.29999,1.33275,0
3663,1.3,1.29999,1.33164,0
3664,1.3,1.29999,1.33054,0
3665,1.3,1.29999,1.32944,0
3666,1.3,1.29999,1.32834,0
3667,1.3,1.29999,1.32725,0
3668,1.3,1.29999,1.32616,0
3669,1.3,1.29999,1.32508,0
3670,1.3,1.29999,1.32399,0
3671,1.3,1.29999,1.32292,0
3672,1.3,1.29999,1.32184,0
3673,1.3,1.29999,1.32077,0
3674,1.3,1.29999,1.3197,0
3675,1.3,1.29999,1.31864,0
3676,1.3,1.29999,1.31758,0
3677,1.3,1.29999,1.31652,0
3678,1.3,1.29999,1.31547,0
3679,1.3,1.29999,1.31442,0
3680,1.3,1.29999,1.31337,0
3681,1.3,1.29999,1.31233,0
3682,1.3,1.29999,1.31129,0
3683,1.3,1.29999,1.31025,0
3684,1.3,1.3,1.30922,0
3685,1.3,1.3,1.30819,0
3686,1.3,1.3,1.30717,0
3687,1.3,1.3,1.30614,0
3688,1.3,1.3,1.30513,0
3689,1.3,1.3,1.30411,0
3690,1.3,1.3,1.3031,0
3691,1.3,1.3,1.30209,0
3692,1.3,1.3,1.30108,0
3693,1.3,1.3,1.30008,0
3694,1.3,0.299997,1.29908,1000
3695,1.3,0.348768,1.69742,0
3696,1.3,0.39516,1.6951,0
3697,1.3,0.43929,1.69279,0
3698,1.3,0.481267,1.69048,0
3699,1.3,0.521197,1.68819,0
3700,1.3,0.55918,1.6859,0
3701,1.3,0.59531,1.68361,0
3702,1.3,0.629678,1.68134,0
3703,1.3,0.66237,1.67907,0
3704,1.3,0.693468,1.67681,0
3705,1.3,0.723049,1.67456,0
3706,1.3,0.751187,1.67231,0
3707,1.3,0.777953,1.67008,0
3708,1.3,0.803413,1.66785,0
3709,1.3,0.827632,1.66562,0
3710,1.3,0.85067,1.66341,0
3711,1.3,0.872584,1.6612,0
3712,1.3,0.893429,1.659,0
3713,1.3,0.913258,1.65681,0
3714,1.3,0.93212,1.65462,0
3715,1.3,0.950061,1.65244,0
3716,1.3,0.967128,1.65027,0
3717,1.3,0.983362,1.64811,0
3718,1.3,0.998805,1.64595,0
3719,1.3,1.01349,1.6438,0
3720,1.3,1.02747,1.64166,0
3721,1.3,1.04076,1.63953,0
3722,1.3,1.0534,1.6374,0
3723,1.3,1.06543,1.63528,0
3724,1.3,1.07687,1.63316,0
3725,1.3,1.08775,1.63105,0
3726,1.3,1.0981,1.62895,0
3727,1.3,1.10795,1.62686,0
3728,1.3,1.11732,1.62478,0
3729,1.3,1.12623,1.6227,0
3730,1.3,1.1347,1.62062,0
3731,1.3,1.14276,1.61856,0
3732,1.3,1.15043,1.6165,0
3733,1.3,1.15773,1.61445,0
3734,1.3,1.16466,1.6124,0
3735,1.3,1.17126,1.61037,0
3736,1.3,1.17754,1.60834,0
3737,1.3,1.18352,1.60631,0
3738,1.3,1.1892,1.60429,0
